job_title,seniority,skills,salary_min,salary_max,location,company
Data Engineer,Mid-level,"['Data Engineering', 'BI & Analytics', 'Production Models', 'Forecasting', 'Automation', 'Data Monitoring']",124721.45,124721.45,US,Insight Global
GenAI and Agentic Solutions Developer,Mid to Senior Level,"['GenAI', 'Agentic AI', 'AI Agent Design', 'Context Engineering', 'Model Integration', 'AI System Development', 'Agent Orchestration', 'Model Context Protocol (MCP)', 'Production-grade AI Solutions']",99684.7,99684.7,,Insight Global
Data Scientist,Senior,"['KPI development', 'analytics systems', 'measurement frameworks', 'observational analytics', 'multi-dimensional datasets', 'experimental methods', 'data mining']",122899.7,122899.7,"Bellevue, WA (Hybrid)",Capgemini
Senior Data Scientist,Senior,"['AI Platform', 'Data Science', 'Production deployment', 'Big data frameworks', 'Databricks', 'AI solution development']",121093.24,121093.24,,Kruger Recruiting
Data Scientist,Mid-level,"['TS/SCI with Favorable Polygraph', 'Data Analytics', 'ETL (Extract, Transform, Load)', 'Product Design Collaboration', 'Engineering Collaboration']",107526.34,107526.34,Northern Virginia,"Ingenium Consulting, LLC"
Data Scientist (Elasticsearch-Focused),Senior,"['Elasticsearch', 'Data Science', 'NLP', 'Machine Learning', 'Computer Vision', 'Data Pipeline Development', 'API Development', 'Text Analytics', 'Image Processing', 'Video Processing']",184217.56,184217.56,,Kforce Federal Solutions
Data Scientist,Mid-level,"['Databricks', 'Large dataset analysis', 'Data insights and trends identification', 'Data-driven decision making', 'Public Trust clearance or government clearance']",106117.16,106117.16,"Washington, DC (Hybrid - 1 day onsite per week)",Kforce Federal Solutions
Data Scientist,Not specified,"['Data Science', 'TS/SCI Clearance']",150200.94,150200.94,NW DC (3-4 days onsite),Disruptive Solutions LLC
Data Scientist,Senior,"['Data Science', 'Machine Learning', 'Multi-INT Analytics', 'GEOINT', 'Automated Model Development', 'Geospatial Intelligence', 'Research']",105216.87,105216.87,,Take2 Consulting
Data Scientist,Not specified,"['ACTIVE TS/SCI Clearance with Polygraph', 'data acquisitions from commercial sources', 'technical analysis', 'data migration', 'working with variously formatted data sets', 'internal network operations']",151052.77,151052.77,Chantilly,Convirgence
Data Scientist,Mid to Senior Level,"['TS/SCI with Full Scope Polygraph', 'Advanced Analytics', 'Machine Learning', 'Statistical Modeling', 'Data Analysis']",82522.05,82522.05,Washington Metro Area,"Ardent Principles, Inc."
Data Analyst,Senior,"['TS/SCI with Polygraph clearance', 'Statistics', 'Mathematics', 'Operations Research', 'Engineering', 'Computer Science', 'Data Analysis', 'R', 'Python', 'SAS', 'MATLAB', 'Dataset Analysis', 'Analytics Development']",142637.14,142637.14,On-site,Shield Consulting Solutions
All-Domain Operations,Senior,['TS/SCI Security Clearance'],257187.72,257187.72,,HII Mission Technologies
,,[],129923.5,129923.5,,Cargill
Data Scientist,Level 2 and Level 3,"['statistical methods', 'predictive modeling', 'machine learning', 'deep learning', 'data visualizations', 'data management', 'technical knowledge', 'communication']",113644.13,113644.13,"Chantilly, VA",VTG
Data Scientist,"['I', 'II', 'III']","['data analysis', 'visualization', 'reporting', 'data modeling']",103327.42,103327.42,"Chantilly, VA",VTG
Data Scientist,Experienced,"['data pipelines', 'analytical models', 'statistical analysis', 'machine learning', 'exploratory data analysis']",212827.67,212827.67,"San Antonio, TX",The Judge Group
Data Scientist,,[],156696.89,156696.89,,BTI360 Inc
Data Scientist,Not specified,"['Artificial Intelligence', 'Advanced Analytics', 'Software Development', 'Cloud Infrastructure', 'Hybrid Infrastructure', 'AI Workloads']",149637.05,149637.05,Not specified,NT Concepts
Not specified,Not specified,[],101463.2,101463.2,Not specified,SPA
Senior Data Scientist (AI/ML),Senior,"['Machine Learning', 'AI', 'Data Science', 'Supervised Learning', 'Unsupervised Learning', 'ML Algorithms', 'Data Classification', 'TS/SCI Clearance', 'CI Poly']",112207.61,112207.61,"Aurora, CO","DeNOVO Solutions, LLC"
Not specified,Not specified,[],89121.9,89121.9,Not specified,SPA
Data Scientist,Mid-level,"['Physics-based simulation modeling', 'Spacecraft systems analysis', 'Data science', 'RDT&E (Research, Development, Test & Evaluation)', 'Space-based systems', 'TS/SCI w/CI Poly clearance']",129110.64,129110.64,"Chantilly, VA",Waypoint Human Capital
Data Scientist,Mid to Senior Level,"['Data Science', 'Secret Clearance', 'Planning, Programming, and Budgeting', 'Facilitation', 'Stakeholder Coordination', 'Military/Defense Domain Knowledge', 'Army National Guard Bureau Knowledge']",111035.6,111035.6,"Arlington, VA (Remote)","People, Technology and Processes LLC"
Data Scientist,Mid-level,"['Statistics', 'Machine Learning', 'Data Mining', 'Data Visualization', 'Communication']",130032.21,130032.21,,CACI
Data Scientist,Not specified,['Top Secret Clearance'],127924.84,127924.84,"Coronado, CA","Thomas & Moore Strategic Ventures, LLC"
Data Scientist,Not specified,"['TS/SCI with Poly', 'enterprise IT', 'cloud solutions', 'DevSecOps', 'systems engineering', 'software development']",137693.25,137693.25,"Chantilly, VA",B/Core
Data Scientist,Not specified,"['MLOps', 'analytics', 'cutting-edge technologies']",92263.82,92263.82,Huntsville,SOSi
Data Scientist,Mid-level to Senior,"['Data cleaning', 'Data analysis', 'Technology', 'Government sector experience']",117786.62,117786.62,,BAE Systems
Data Scientist,Not specified,[],111332.18,111332.18,Not specified,NT Concepts
Data Scientist,Mid to Senior,"['TS/SCI clearance', 'polygraph', 'AI/ML', 'big data pipeline', 'analytics', 'networking technology', 'IoT', 'pattern discovery', 'user interfaces']",217450.23,217450.23,,NewGen Technologies
Data Scientist,Mid-level,"['data science techniques', 'data-driven tools', 'analytic processes', 'strategic risk analysis', 'expert judgment', 'adaptable methodologies']",163348.17,163348.17,,Booz Allen Hamilton
Data Scientist,Not specified,"['TS/SCI clearance with Polygraph', 'Intelligence', 'Satellite technologies', 'Cyber technologies']",132448.75,132448.75,"Reston, Virginia",Cornerstone Defense
Data Scientist,General/Mid-level,[],150399.03,150399.03,"Arlington, VA (Hybrid/Remote - Washington DC area)","Elder Research, Inc."
Not specified,Not specified,[],88637.99,88637.99,Not specified,SPA
Data Scientist,Not specified,"['Big Data', 'Cloud Solutions', 'Data management', 'Data manipulation', 'Data storage', 'Data parsing', 'Agile methodology']",121625.17,121625.17,"Springfield, VA",ECS
Data Scientist,Not specified,"['engineering', 'logistics', 'operations', 'science', 'program management', 'mission IT', 'cybersecurity']",102717.69,102717.69,Not specified,KBR
Logistics Analytics Data Scientist,Mid to Senior Level,"['Data Science', 'IoT', 'Machine Learning', 'Artificial Intelligence', 'Structured Data Analysis', 'Unstructured Data Analysis', 'Logistics Analytics']",193393.73,193393.73,,Booz Allen Hamilton
Data Scientist,Not specified,"['IoT', 'machine learning', 'artificial intelligence', 'structured data analysis', 'unstructured data analysis']",133740.62,133740.62,Not specified,Booz Allen Hamilton
Data Scientist,,"['IoT', 'machine learning', 'artificial intelligence', 'structured data analysis', 'unstructured data analysis']",148453.16,148453.16,,Booz Allen Hamilton
Data Scientist,,[],138036.02,138036.02,"Herndon, VA",Absolute Business Solutions Corp
Data Scientist,,[],154672.64,154672.64,Virginia,Absolute Business Solutions Corp
Data Scientist,,"['IoT', 'machine learning', 'artificial intelligence', 'structured data analysis', 'unstructured data analysis']",142332.34,142332.34,,Booz Allen Hamilton
Data Scientist,,"['IoT', 'machine learning', 'artificial intelligence', 'structured data analysis', 'unstructured data analysis']",173144.2,173144.2,,Booz Allen Hamilton
Data Scientist,Mid to Senior,"['TS/SCI Polygraph clearance', 'AI algorithms', 'Statistical analysis', 'Data science techniques', 'Dataset analysis and interpretation', 'Data acquisition and integration']",173355.2,173355.2,,Red Arch Solutions
Data Scientist,Not specified,"['Data collection', 'Data analysis', 'Data visualization', 'Metrics development', 'Business process analysis']",114286.24,114286.24,Not specified,Tecolote Research
Data Scientist,Experienced,"['Statistical Analysis', 'Predictive Modeling', 'Machine Learning', 'Data Analysis']",103351.77,103351.77,"['ATL', 'Austin', 'Salt Lake City']",Kforce Technology Staffing
Unknown,Unknown,[],82142.73,82142.73,Unknown,"Knowledge Management, Inc"
Not specified,Not specified,[],99409.58,99409.58,Not specified,Applied Information Sciences
Data Scientist,Mid-level,"['Data Analytics', 'Data Engineering', 'Data Mining', 'Exploratory Analysis', 'Predictive Analysis', 'Statistical Analysis', 'Intelligence Analysis', 'Data Visualization', 'Written Communication', 'Verbal Communication']",116742.79,116742.79,"Reston, VA",Invictus
Data Scientist,Senior,"['statistical analysis', 'machine learning', 'data modeling', 'data analysis', 'business insights']",110095.37,110095.37,,VTG
Data Scientist,Experienced,"['Data Science', 'Network Command', 'Control', 'Communications', 'Computers', 'C4', 'Army DCS G-6 support', 'Secret Clearance']",141522.53,141522.53,Local,CACI
Data Scientist,,[],132102.47,132102.47,"Colorado Springs, CO",Raft
Advanced Data Scientist,Senior,"['analytics', 'data science', 'IoT', 'machine learning', 'artificial intelligence', 'consulting']",139806.8,139806.8,,Booz Allen Hamilton
Mission Data Scientist,Senior,"['IoT', 'machine learning', 'artificial intelligence', 'data analysis', 'structured data', 'unstructured data']",168118.28,168118.28,,Booz Allen Hamilton
Data Scientist,Mid-level,"['Data querying', 'Data visualization', 'Big data analysis', 'Database optimization', 'Geospatial intelligence analysis', 'Mathematical modeling', 'Data aggregation', 'Data correlation', 'Custom tool development']",82724.87,82724.87,,Gateway Geospatial Group
Data Scientist,Not specified,[],60079.48,60079.48,"Springfield, VA",Assertive Professionals
Data Scientist,Mid to Senior,"['Data Engineering', 'Data Pipeline Development', 'Programming', 'Distributed Data Systems', 'Machine Learning', 'Advanced Analytics', 'Structured Data', 'Unstructured Data', 'Scalable Data Infrastructure']",107351.55,107351.55,,Anonymous Employer
Unknown,Unknown,"['development', 'engineering', 'cyber security', 'linguistics', 'analysis']",121446.33,121446.33,"Hanover, MD",The Swift Group
Data Scientist,Not specified,[],120240.41,120240.41,Not specified,"Syntelligent Analytic Solutions, LLC"
Data Scientist,Mid-level,"['Machine Learning', 'Data Analytics', 'Predictive Modeling', 'Structured Data', 'Unstructured Data', 'Communication']",207498.6,207498.6,"Columbus, OH","Judge Group, Inc."
Data Scientist,Senior,"['data science', 'machine learning', 'data visualization', 'algorithms', 'analytics']",127525.31,127525.31,"Washington, DC",PotomacWave
Data Scientist - Risk Modeling,Mid-Level,"['Data Science', 'Risk Modeling', 'Quantitative Modeling', 'Cybersecurity', 'Data Analytics', 'Insider Risk Analysis', 'Data Lakehouse']",148181.44,148181.44,"Charlotte, NC",Sharp Decisions
Data Scientist,,[],217425.97,217425.97,,Excelity Corp
Not specified,Not specified,[],145408.52,145408.52,Not specified,Peraton
Data Scientist,mid-level,"['Data Science', 'Intelligence Operations']",133579.62,133579.62,"Reston, VA",The Swift Group
Not specified,Not specified,[],120053.41,120053.41,Not specified,Peraton
Data,,[],184003.88,184003.88,,Analytic Services Inc
Not specified,Not specified,[],207038.03,207038.03,Not specified,PaloAlto Networks
Data Scientist,Experienced,"['IoT', 'machine learning', 'artificial intelligence', 'data engineering', 'structured data', 'unstructured data', 'fraud detection']",122287.07,122287.07,,Booz Allen Hamilton
Unknown,Unknown,[],167079.03,167079.03,Unknown,Vantor
Mathematical/Statistical Scientist,Mid to Senior Level,"['data mining', 'statistical analysis', 'data aggregation', 'data fusion', 'data visualization', 'raw data processing', 'all-source intelligence analysis', 'scientific intelligence', 'technical intelligence', 'military intelligence']",96124.84,96124.84,,SE2S
Unknown,Unknown,[],170168.31,170168.31,"McLean, VA",By Light Professional IT Services
Not specified,Not specified,[],119494.62,119494.62,Not specified,Peraton
Data Architect,Senior,"['data architecture', 'database structure principles', 'data modeling', 'data design', 'SQL development', 'database administration', 'data visualization', 'data migration', 'relational database management systems', 'DBMS']",105777.77,105777.77,,"SWG Solutions, LLC"
Unknown,Unknown,[],97698.28,97698.28,Unknown,SynergisticIT
Data Scientist,Senior,"['Generative AI', 'Artificial Intelligence']",153024.39,153024.39,,The Hartford
Data Scientist,Senior,"['Data Science', 'Generative AI', 'AI']",175043.39,175043.39,,The Hartford
All-Domain Operations,Senior,['TS/SCI Security Clearance'],127691.06,127691.06,,Huntington Ingalls Industries
Data Scientist,Not specified,"['Dashboard Analytics', 'Data Science', 'AI', 'Real-time analytics']",105653.96,105653.96,"Patuxent River, MD",MANTECH
Data Scientist,Mid-level,"['Python', 'R', 'SQL', 'Statistical analysis', 'Regression', 'Clustering', 'Data modeling', 'Analytics', 'Cloud platforms', 'Databricks', 'Snowflake', 'Power BI']",148522.4,148522.4,"Minneapolis, MN",Aurotek corp Inc
Not specified,Not specified,[],143287.75,143287.75,Not specified,SPA
Data Scientist,,"['TS/SCI with Poly', 'IT solutions', 'intelligence', 'cloud solutions', 'DevSecOps', 'systems engineering', 'software development']",134023.56,134023.56,"McLean, VA",B/Core
Data Scientist,Not specified,['TS/SCI/FS Poly clearance'],108051.02,108051.02,McLean VA,Altamira
Data Scientist,Mid-level,"['Data Science', 'AI', 'Training Data Analysis', 'Feature Engineering', 'Bias Detection', 'Cyber Security', 'Data Quality Assessment']",118018.03,118018.03,"Fort Meade, MD",GovCIO
Data Scientist,Senior,"['Python', 'Advanced Analytics', 'Data Pipeline Development', 'Structured Data', 'Unstructured Data', 'Web APIs', 'Enterprise Repositories', 'Dashboard Development', 'Analytic Interfaces']",135008.52,135008.52,,GRVTY
Data Scientist,Senior,"['Python', 'Advanced Analytics', 'Data Pipeline Development', 'Structured Data Analysis', 'Unstructured Data Analysis', 'Web APIs', 'Dashboard Development', 'Intelligence Analysis']",131625.98,131625.98,,GRVTY
Data Scientist,Senior,"['Python', 'Advanced Analytics', 'Data Pipeline Development', 'Structured Data', 'Unstructured Data', 'Web APIs', 'Dashboard Development', 'Intelligence Analysis']",123478.77,123478.77,,GRVTY
Senior Data Scientist,Senior,"['data visualization', 'BI enablement', 'analytics engineering', 'data science', 'dashboard development', 'full-stack analytics']",129575.05,129575.05,,Kforce Federal Solutions
Data Scientist,Experienced,"['SQL', 'Python', 'Data Visualization', 'Azure AI', 'PowerBI', 'Software Engineering']",80902.62,80902.62,,Everest Technologies
Data Scientist,Mid-level,"['data management', 'data analysis', 'text mining', 'predictive modeling', 'risk scoring', 'algorithm development', 'data quality improvement', 'statistical analysis', 'open source data analysis', 'proprietary data analysis']",302591.84,302591.84,,Thomson Reuter Special Services
AWS SageMaker Data Scientist,Senior,"['AWS SageMaker', 'Machine Learning', 'ML Ops', 'Transformers', 'ML Pipeline Development', 'AWS', 'Model Deployment', 'Model Optimization']",182900.97,182900.97,"Charlotte, NC","Capgemini America, Inc."
Not specified,Not specified,[],91760.23,91760.23,Not specified,Credence Management Solutions
Senior Data Scientist,Senior,"['Machine Learning', 'Artificial Intelligence', 'Large Language Models (LLMs)', 'foundation models', 'fine-tuning techniques', 'AI applications', 'ML applications']",159613.38,159613.38,"Washington Navy Yard, District of Columbia",UniqueHire Consulting LLC
Data Scientist,Mid-level,"['Data Analysis', 'Data Modeling', 'Structured Data', 'Unstructured Data', 'Active TS Clearance', 'Classified Systems']",126221.83,126221.83,Tampa,TEKsystems c/o Allegis Group
Data Scientist,Senior,"['Generative AI', 'Machine Learning', 'GANs', 'VAEs', 'Transformer-based models', 'Communication', 'Customer service', 'Problem solving']",249967.62,249967.62,,steampunk
Data Scientist,Mid to Senior,"['Python', 'R', 'Machine Learning', 'Advanced Analytics', 'Data Science', 'Business Communication', 'Analytical Skills']",126123.64,126123.64,"Richmond, VA",Pull Skill Technologies
Data Scientist,Mid-level,"['predictive analytics', 'machine learning', 'data-driven insights', 'analytical skills', 'modeling skills', 'ML frameworks', 'data exploration', 'feature engineering', 'model development', 'collaboration']",151706.17,151706.17,,steampunk
Data Scientist,Mid-level,"['Data Science', 'AI', 'Data Analytics', 'Data Architecture', 'Collaboration']",96142.71,96142.71,"Tampa, FL",MANTECH
Data Scientist,Mid-Level,"['Data Science', 'Data Analysis', 'SQL', 'Relational Database', 'Data Querying', 'Data Visualization', 'Data Aggregation', 'Computer Science', 'Mathematics', 'Statistics', 'TS/SCI Clearance']",132881.06,132881.06,"St. Louis, MO",CCS Global Tech
Data Scientist,Not specified,[],162022.6,162022.6,Not specified,SOSi
Data Scientist,,[],159503.66,159503.66,"Saint Louis, MO",Absolute Business Solutions Corp
Data Scientist,,"['IoT', 'machine learning', 'artificial intelligence', 'structured data', 'unstructured data']",154736.97,154736.97,,Booz Allen Hamilton
Data Scientist,,"['IoT', 'machine learning', 'artificial intelligence', 'structured data analysis', 'unstructured data analysis']",154559.69,154559.69,,Booz Allen Hamilton
Data Scientist,,"['IoT', 'machine learning', 'artificial intelligence', 'structured data analysis', 'unstructured data analysis']",134431.02,134431.02,,Booz Allen Hamilton
Data Scientist (U.S. Intelligence Community),Not specified,"['data systems', 'scalable systems', 'real-time insights', 'TS/SCI clearance', 'polygraph']",89080.09,89080.09,"Ft. Meade, MD","Elder Research, Inc."
Data Scientist,,"['IoT', 'machine learning', 'artificial intelligence', 'structured data analysis', 'unstructured data analysis']",170430.92,170430.92,,Booz Allen Hamilton
Data Scientist,,"['IoT', 'machine learning', 'artificial intelligence', 'structured data analysis', 'unstructured data analysis']",142569.4,142569.4,,Booz Allen Hamilton
Data Scientist,,"['IoT', 'machine learning', 'artificial intelligence', 'structured data analysis', 'unstructured data analysis']",111758.96,111758.96,,Booz Allen Hamilton
Data Scientist,Not specified,"['IoT', 'machine learning', 'artificial intelligence', 'structured data analysis', 'unstructured data analysis']",114788.6,114788.6,Not specified,Booz Allen Hamilton
Data Scientist,Not specified,"['IoT', 'machine learning', 'artificial intelligence', 'AI', 'data analysis', 'structured data', 'unstructured data']",131884.08,131884.08,Not specified,Booz Allen Hamilton
Data Scientist,,"['IoT', 'machine learning', 'artificial intelligence', 'structured data analysis', 'unstructured data analysis']",111336.95,111336.95,,Booz Allen Hamilton
Data Scientist,,"['IoT', 'machine learning', 'artificial intelligence', 'structured data analysis', 'unstructured data analysis']",113400.97,113400.97,,Booz Allen Hamilton
Data Scientist,Not specified,"['IoT', 'machine learning', 'artificial intelligence', 'structured data analysis', 'unstructured data analysis']",125174.61,125174.61,Not specified,Booz Allen Hamilton
Data Scientist,,[],131088.94,131088.94,"Saint Louis, MO",Absolute Business Solutions Corp
Data Scientist,,[],132023.25,132023.25,"Aurora, CO",Absolute Business Solutions Corp
Data Scientist,Mid-level,"['data science', 'machine learning', 'semantic technologies', 'structured data', 'unstructured data']",229151.2,229151.2,,Booz Allen Hamilton
Data Scientist,,"['IoT', 'machine learning', 'artificial intelligence', 'structured data', 'unstructured data']",119615.26,119615.26,,Booz Allen Hamilton
Data Scientist,,"['IoT', 'machine learning', 'artificial intelligence', 'structured data analysis', 'unstructured data analysis']",129993.9,129993.9,,Booz Allen Hamilton
Data Scientist,Not specified,"['mathematics', 'statistics', 'computer science', 'analytic modeling', 'statistical analysis', 'programming', 'data extraction', 'quantitative methods', 'qualitative methods']",95221.83,95221.83,Not specified,Nyla Technology Solutions Inc
Data Scientist,4,[],320319.56,320319.56,"Redmond, WA",BCforward
Data Scientist Associate,Associate,"['analytical experience', 'quantitative analysis', 'portfolio experience', 'coding', 'technical and business communication', 'stakeholder management', 'data analysis', 'methodology implementation']",106650.61,106650.61,Remote,Apetan Consulting
Data Scientist,Not specified,"['Data Science', 'Analytics', 'TS/SCI with Poly clearance']",92824.87,92824.87,"Ft. Meade, MD","Elder Research, Inc."
Data Scientist,Mid-level,"['Artificial Intelligence', 'Machine Learning', 'Large Language Models', 'Computer Network Exploitation', 'Computer Network Operations', 'Technology Evaluation']",140912.86,140912.86,Fort Meade,Markon
Data Scientist,Mid-level,"['data analysis', 'computer scripting', 'statistical analysis', 'data modeling', 'rapid prototyping', 'sensor performance evaluation', 'data integration']",143065.17,143065.17,Fort Meade,Markon
Data Scientist,Not specified,"['Data Analytics', 'AI', 'BI', 'Advanced Analytics']",96620.12,96620.12,"Omaha, NE",Stillwater Human Capital
Data Exploitation Expert,,"['data strategy', 'data collection', 'data exploitation', 'technology']",166571.98,166571.98,,steampunk
Data Scientist,Mid-level,"['statistical analysis', 'data ingestion', 'data processing', 'analytics development', 'automated analytics']",140069.58,140069.58,,Leidos
Senior Data Scientist,Senior,"['modeling', 'statistical analysis', 'algorithmic techniques', 'data mining', 'data visualization', 'data infrastructure']",180188.19,180188.19,"Columbus, OH",Genesis10
Data Scientist,Senior/Lead,"['machine learning', 'natural language processing', 'artificial intelligence', 'AI']",117454.38,117454.38,"Columbus, OH",Genesis10
Data Scientist,Experienced,"['Data Collection', 'Data Cleaning', 'Data Analysis', 'Statistical Modeling', 'Predictive Analytics', 'Machine Learning', 'Algorithm Development', 'Experiment Design', 'Model Evaluation']",125406.41,125406.41,"Herndon, VA/Chantilly, VA",VTG
Senior Data Scientist,Senior,"['SQL', 'Python', 'R', 'healthcare data analytics', 'claims data', 'pharmacy data', 'EHR data', 'analytical modeling', 'data-driven insights']",106354.13,106354.13,,Compunnel Inc.
Data Scientist,Not specified,"['analytics', 'data science', 'IoT', 'machine learning', 'artificial intelligence', 'AI']",127232.55,127232.55,Not specified,Booz Allen Hamilton
Data Scientist/Research Engineer,Senior,"['Deep Learning', 'Distributed Training', 'Open Source Development', 'AI Research', 'Research Implementation']",161515.33,161515.33,,Digital Technology Solutions
Data Scientist,Mid-level,"['Statistical Analysis', 'Machine Learning', 'Data Visualization']",83024.89,83024.89,,SOSi
Data Scientist,Not specified,"['Communication', 'Business analysis', 'Technical translation', 'Enterprise values understanding', 'Problem solving']",87232.42,87232.42,"MacDill AFB, near Tampa, FL",Marathon TS Inc
Data Scientist,Senior,"['Python development', 'full-stack development', 'geospatial analytics', 'dashboarding', 'DevSecOps']",102529.2,102529.2,,"Tailored Access, LLC"
Data Scientist,Mid-level,"['Big Data', 'Data Querying', 'Data Visualization', 'Data Aggregation', 'Data Correlation', 'Data Analysis', 'Database Optimization', 'Custom Tool Development', 'Mathematics', 'Geospatial Intelligence Analysis', 'Intelligence Disciplines']",100545.23,100545.23,,Gateway Geospatial Group
Data Scientist,Mid-level,"['Data Science', 'Analytics', 'Machine Learning', 'Data Engineering', 'Predictive Modeling']",227286.64,227286.64,"Oahu, Hawaii",MANTECH
Data Scientist,Senior,"['large structured data', 'unstructured data', 'modeling', 'analytical environment', 'data evaluation', 'intelligence analysis', 'solution design', 'process refinement', 'stakeholder engagement', 'TS/SCI clearance']",130139.4,130139.4,"Fayetteville, NC",Anonymous Employer
Data Scientist,Not specified,"['data science', 'analytics', 'structured data analysis', 'unstructured data analysis', 'systems thinking', 'actionable intelligence generation']",146149.66,146149.66,Not specified,Booz Allen Hamilton
Not specified,Not specified,[],230161.1,230161.1,"Plano, Texas, United States",RTX
Data Scientist,Mid-level,"['data analysis', 'structured data', 'unstructured data', 'software development', 'algorithms', 'dashboards', 'data modeling', 'SQL queries', 'data integration', 'analytic methodologies']",117325.52,117325.52,"Lexington, MA (Hybrid)",Digital Prospectors
Data Scientist,Not specified,"['Active TS/SCI clearance', 'Polygraph']",98441.26,98441.26,"McLean, VA",Cornerstone Defense
Applied Data Scientist,Mid to Senior,"['Data Science', 'Data Engineering', 'Databricks', 'Data Pipelines', 'Data Lake Architecture', 'Data Analysis', 'Statistical Analysis', 'Causal Inference']",159605.92,159605.92,,Will-N-Able
Actuarial Data Scientist,Mid to Senior,"['Data Science', 'Actuarial Analysis', 'Property and Casualty Insurance', 'Model Deployment', 'Data Engineering', 'Data Pipelines', 'Automation', 'Pricing Models', 'Risk Assessment', 'Analytics']",78190.02,78190.02,Remote (CST/EST),Apex Systems
Not specified,Not specified,[],111760.88,111760.88,Not specified,Redhorse Corporation
Senior Data Scientist,Senior,"['data science', 'intelligence operations', 'GEOINT', 'multi-INT', 'analytic expertise', 'advanced methodologies', 'analytical tradecraft']",125369.34,125369.34,,GRVTY
Unknown,Unknown,[],205698.56,205698.56,Unknown,Peraton
Data Scientist,Mid-level,"['Python', 'Data Analytics', 'Data Pipelines', 'Workflow Automation', 'Data Parsing', 'X14 data processing']",144551.0,144551.0,Fort Meade,Markon
Not specified,Not specified,[],87128.99,87128.99,Not specified,SPA
Data Scientist,Regular,"['Data Analysis', 'Machine Learning', 'Scripting', 'Data Transformation', 'Working with Complex Data', 'Collaboration with SMEs', 'Quantitative Analysis']",170943.69,170943.69,,"AV, Inc."
Data Scientist,Regular,"['mathematics', 'statistics', 'computer science', 'data management', 'data modeling', 'data interpretation', 'large-scale data analysis', 'communication']",135112.2,135112.2,,"AV, Inc."
Not specified,Not specified,[],113913.23,113913.23,Not specified,MITRE Corporation
Unknown,Unknown,[],135015.98,135015.98,Unknown,MITRE Corporation
Data Scientist,Experienced,"['Machine Learning', 'Advanced Analytics', 'Deep Learning', 'Graph Analytics', 'Anomaly Detection', 'Predictive Intelligence']",108651.88,108651.88,,Leidos
Data Scientist,Full-time,[],99474.16,99474.16,"Killeen, TX",Trideum Corporation
Data Scientist,Mid to Senior,"['Information Security Engineering', 'AI', 'Machine Learning', 'Data-driven solutions', 'Cybersecurity']",103927.1,103927.1,"Charlotte, NC (Hybrid)",Apex Systems
Data Scientist,Experienced,"['AI/ML', 'Data Analytics', 'Large Datasets', 'CNO Community capabilities', 'CNE', 'Malware Analysis', 'Data Modeling', 'Large Language Models (LLM)']",125365.76,125365.76,,Leidos
Data Scientist,Not specified,"['Security Engineering', 'Computer Network Operations (CNO)', 'Mission Software', 'Analytical Methods and Modeling', 'Signals Intelligence (SIGINT)', 'Cryptographic Key Management']",128442.06,128442.06,Not specified,Leidos
Remote Sensing Scientist,Senior,"['Remote Sensing', 'Geospatial Science', 'Data Science', 'Image Processing', 'Atmospheric Correction', 'Orthorectification', 'Segmentation', 'Feature Extraction', 'GDAL', 'Rasterio', 'GeoPandas', 'Agronomy', 'Imagery & Robotics']",137479.52,137479.52,,GLOBAL IT CON LLC
NLP Engineer/Data Scientist,Mid-level,"['Natural Language Processing', 'Tokenization', 'Language Data Annotation', 'Parts of Speech Tagging', 'Machine Learning', 'Model Development', 'Performance Evaluation', 'Mathematics', 'Statistics', 'Top Secret SCI Clearance', 'Full Polygraph']",116070.38,116070.38,,Fuse Engineering LLC
Database Scientist,Mid-level,"['Oracle', 'Microsoft SQL Server', 'Windows Server', 'Linux Server', 'Database Design', 'Database Automation', 'Database Security', 'Database Management', 'Database Optimization', 'CompTIA Security CE']",149596.23,149596.23,Kansas City MO,"22nd Century Technologies, Inc."
Data Scientist / ML Engineer,Senior,"['Machine Learning', 'Data Analysis', 'Threat Detection', 'Risk Scoring', 'Data Visualization', 'Data Preparation', 'Data Transformation', 'Quality Assurance', 'Model Operationalization', 'Exploratory Data Analysis', 'Diagnostic Analysis']",148170.56,148170.56,,"A3 Missions, LLC"
Data Scientist,Mid-level,"['Statistical modeling', 'Machine learning', 'Exploratory data analysis', 'Forecasting models', 'Sales performance analysis', 'Inventory analysis', 'Business communication', 'Analytical frameworks']",136928.77,136928.77,,ProCorp Systems Inc.
Software Developer/Programmer,Not specified,"['Programming', 'Tech stack (unspecified)']",175964.45,175964.45,Not specified,SynergisticIT
Software Developer/Programmer,Entry to Mid-level,"['Programming', 'Tech stack (unspecified)', 'Project work experience']",332658.4,332658.4,Not specified,SynergisticIT
Software Developer,Not specified,[],182819.19,182819.19,Not specified,SynergisticIT
Senior AI Data Scientist,Senior,"['AI', 'ML', 'Machine Learning', 'Advanced Analytics', 'Data Science', 'Propensity Modeling', 'Next-Best-Action Models', 'Churn Prediction', 'Retention Modeling', 'Lead Generation', 'Competitive Intelligence']",250748.84,250748.84,,Maven Companies
Associate Data Scientist,Associate/Entry-level,"['data science', 'advanced analytics', 'algorithms', 'trend identification', 'business solutions development']",160860.02,160860.02,,Home Depot
Lead Data Scientist,Lead,"['Data Science', 'Coaching', 'Team Leadership']",189723.34,189723.34,,RELX INC
